gid,awa_aws_0_12,awa_aws_12_24,awa_aws_24_36,awa_aws_36_48,aws0_12_g80,aws12_24_g80,aws24_36_g80,aws36_48_g80,aws0_12_l20,aws12_24_l20,aws24_36_l20,aws36_48_l20,range_alg_0_12in,range_alg_12_24in,range_alg_24_36in,range_alg_36_48in
1010,2.918797086,2.469723486,1.930093765,1.800464493,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0012,0.0003,0.0001,0.0005
1011,2.510203276,1.718273638,1.421599505,1.469742291,2.510203276,1.718273638,1.421599505,1.469742291,2.510203274,1.718273636,1.421599504,1.46974229,0,0,0,0
1012,0.000263542,0.000153598,9.70E-05,0.000100243,0,0,0,0,0,0,0,0,0.0003,0.0002,0.0001,0.0001
1013,3.458324211,2.476056067,1.690237364,1.511903767,3.458324211,2.476056067,1.690237364,1.511903767,3.588592348,2.483109652,1.641587623,1.446039398,0.1303,0.0071,0.0486,0.0659
1014,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0,0,0,0
1015,2.434888678,2.341142433,1.831461839,1.845479352,2.434888678,2.341142433,1.831461839,1.845479352,2.434888486,2.341142248,1.831461695,1.845479207,0,0,0,0
1016,2.722805606,1.876545965,1.532114868,1.502107313,2.722805606,1.876545965,1.532114868,1.502107313,2.843620674,1.812288644,1.492940138,1.430832981,0.1208,0.0643,0.0392,0.0713
1017,2.586669747,1.84719874,1.508951246,1.536844532,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0467,0.0872,0.059,0.0368
1018,2.640483551,2.397302254,1.896280107,1.84955969,2.640483551,2.397302254,1.896280107,1.84955969,2.632298351,2.39670942,1.89670942,1.853092189,0.0082,0.0006,0.0004,0.0035
1019,3.278203306,1.915508917,1.207680284,1.240529136,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,0.0182,0.0155,0.0077,0.0005
1020,2.793402868,2.43177289,1.931311191,1.842268305,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0.0034,0.0082,0.0087,0.0077
1021,2.177584784,1.144122223,0.995546502,1.0294901,2.177584784,1.144122223,0.995546502,1.0294901,2.630037,1.381844601,1.202398251,1.243394551,0.4525,0.2377,0.2069,0.2139
1022,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
1023,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0
1024,2.59954383,1.501748928,1.280711458,1.324557303,2.59954383,1.501748928,1.280711458,1.324557303,2.601253228,1.502736443,1.281553623,1.3254283,0.0017,0.001,0.0008,0.0009
1025,2.490114601,1.725433739,1.421522115,1.470540119,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0499,0.0346,0.0285,0.0295
1026,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0,0,0,0
1027,4.56955827,2.611553936,1.729230978,1.445272436,4.56955827,2.611553936,1.729230978,1.445272436,3.9400001,2.49,1.49,1.26,0.6296,0.1216,0.2392,0.1853
1028,12.35166353,8.120952252,7.624976223,2.208872073,12.35166353,8.120952252,7.624976223,2.208872073,12.3683211,8.141009073,7.647360774,2.208077938,0.0167,0.0201,0.0224,0.0008
1029,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
1030,3.16905861,1.773674868,1.279059759,1.322222151,3.16905861,1.773674868,1.279059759,1.322222151,3.169059204,1.7736752,1.279059999,1.322222399,0,0,0,0
1031,2.841236034,2.495006071,1.938675521,1.817861891,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0112,0.005,0.0013,0.0021
1032,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
1033,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
1034,2.565203105,1.455188099,1.249133541,1.290846302,2.565203105,1.455188099,1.249133541,1.290846302,2.566390008,1.440829975,1.239671723,1.280994113,0.0012,0.0144,0.0095,0.0099
1035,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0,0,0,0
1036,2.594820317,1.529755747,1.29924486,1.343762855,2.594820317,1.529755747,1.29924486,1.343762855,2.594820092,1.529755614,1.299244747,1.343762738,0,0,0,0
1037,2.662447863,1.783809632,1.40748398,1.455783337,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.1224,0.0238,0.0425,0.0442
1038,2.463040958,1.507101024,1.269740995,1.309022284,2.463040958,1.507101024,1.269740995,1.309022284,2.586104878,1.566359513,1.323211586,1.368601098,0.1231,0.0593,0.0535,0.0596
1039,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
1040,2.626990222,2.097768706,1.663083079,1.598330079,2.626990222,2.097768706,1.663083079,1.598330079,2.790779655,2.228561864,1.766774152,1.697983886,0.1638,0.1308,0.1037,0.0997
1041,2.441552551,2.344317222,1.844098758,1.856573844,2.441552551,2.344317222,1.844098758,1.856573844,2.43892612,2.343626809,1.843626809,1.856883802,0.0026,0.0007,0.0005,0.0003
1042,2.827321841,2.432008575,1.909041454,1.794885449,2.827321841,2.432008575,1.909041454,1.794885449,2.871142227,2.458725153,1.93375827,1.818791475,0.0438,0.0267,0.0247,0.0239
1043,2.679752424,2.114377456,1.684740198,1.653183935,2.679752424,2.114377456,1.684740198,1.653183935,2.677669057,2.111293577,1.682613362,1.651910783,0.0021,0.0031,0.0021,0.0013
1044,2.032731675,1.532794842,1.093183899,1.001239947,2.032731675,1.532794842,1.093183899,1.001239947,2.102323853,1.585271287,1.130609915,1.035518189,0.0696,0.0525,0.0374,0.0343
1045,1.977083364,1.15228785,0.727760747,0.752019439,1.977083364,1.15228785,0.727760747,0.752019439,1.977083223,1.152287768,0.727760696,0.752019385,0,0,0,0
1046,2.518634389,1.745195482,1.437803096,1.487382513,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0214,0.0148,0.0122,0.0126
1047,2.611040955,1.731296513,1.432973998,1.459263675,2.611040955,1.731296513,1.432973998,1.459263675,2.54,1.76,1.45,1.5,0.071,0.0287,0.017,0.0407
1048,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,0,0,0,0
1049,2.841124024,2.451794679,1.936063539,1.830331681,2.841124024,2.451794679,1.936063539,1.830331681,2.841129125,2.45179908,1.936067015,1.830334967,0,0,0,0
1050,2.605499267,2.389353421,1.889353237,1.853618364,2.605499267,2.389353421,1.889353237,1.853618364,2.605498306,2.38935254,1.88935254,1.85361768,0,0,0,0
1051,2.874653078,2.484308679,1.932016323,1.808537373,2.874653078,2.484308679,1.932016323,1.808537373,2.869713088,2.4867623,1.935587445,1.811174923,0.0049,0.0025,0.0036,0.0026
1052,2.722399496,2.420740843,1.915810902,1.845475247,2.722399496,2.420740843,1.915810902,1.845475247,2.79,2.4400001,1.9400001,1.85,0.0676,0.0193,0.0242,0.0045
1053,2.891174674,2.463348233,1.932217555,1.811087063,2.891174674,2.463348233,1.932217555,1.811087063,2.891174309,2.463347922,1.932217311,1.811086834,0,0,0,0
1054,2.17518215,1.488515437,1.229047747,1.271408938,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.3648,0.2715,0.221,0.2286
1055,3.259164205,1.89951288,1.199692345,1.23968209,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,0.0008,0.0005,0.0003,0.0003
1056,0.71911192,0.605112199,0.473431969,0.442750424,0.71911192,0.605112199,0.473431969,0.442750424,0.779051788,0.658992414,0.514921172,0.480237387,0.0599,0.0539,0.0415,0.0375
1057,2.183325686,1.14933046,0.999658798,1.0337455,2.183325686,1.14933046,0.999658798,1.0337455,2.629478355,1.38419091,1.203934524,1.244986689,0.4462,0.2349,0.2043,0.2112
1058,3.911428853,2.471943553,1.479195138,1.250863003,3.9400001,2.49,1.49,1.26,3.9400001,2.49,1.49,1.26,0.0286,0.0181,0.0108,0.0091
1059,3.9400001,2.49,1.49,1.26,3.9400001,2.49,1.49,1.26,3.9400001,2.49,1.49,1.26,0,0,0,0
1060,1.09812105,0.928890034,0.725812823,0.676923912,1.09812105,0.928890034,0.725812823,0.676923912,1.098415737,0.929139307,0.726007599,0.677105568,0.0003,0.0002,0.0002,0.0002
1061,2.732382106,1.398314724,1.216108497,1.219386672,2.732382106,1.398314724,1.216108497,1.219386672,2.6873541,1.141112782,1.044776226,1.080040816,0.045,0.2572,0.1713,0.1393
1062,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0,0,0,0
1063,2.888295962,2.480562503,1.933519031,1.807041458,2.888295962,2.480562503,1.933519031,1.807041458,2.888300592,2.480566479,1.93352213,1.807044355,0,0,0,0
1064,2.602784586,1.496306372,1.277343497,1.321065078,2.602784586,1.496306372,1.277343497,1.321065078,2.602784244,1.496306176,1.277343329,1.321064905,0,0,0,0
1065,2.156668864,1.494384725,1.231169234,1.273623345,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.3833,0.2656,0.2188,0.2264
1066,3.730277231,2.786091446,2.29948461,2.153026667,3.730277231,2.786091446,2.29948461,2.153026667,2.750125052,2.152601968,1.715420993,1.665888155,0.9802,0.6335,0.5841,0.4871
1067,2.619671024,1.425380398,1.230903801,1.272936667,2.619671024,1.425380398,1.230903801,1.272936667,2.619671298,1.425380547,1.23090393,1.2729368,0,0,0,0
1068,2.483686102,0.937220559,0.885907873,0.91562789,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,0.2563,0.0172,0.0141,0.0144
1069,2.093775003,1.50222717,1.025859336,0.922907077,2.093775003,1.50222717,1.025859336,0.922907077,2.317784268,1.662947784,1.135614202,1.021647264,0.224,0.1607,0.1098,0.0987
1070,2.664502369,1.237090046,1.107618482,1.145168245,2.664502369,1.237090046,1.107618482,1.145168245,2.66450237,1.237090046,1.107618483,1.145168246,0,0,0,0
1071,2.830532153,2.449353301,1.936881781,1.834410178,2.830532153,2.449353301,1.936881781,1.834410178,2.83053268,2.449353757,1.936882142,1.83441052,0,0,0,0
1072,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
1073,2.90779994,2.467185453,1.930939428,1.804693771,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0122,0.0028,0.0009,0.0047
1074,2.845120916,1.819329338,1.344055737,1.389817965,2.845120916,1.819329338,1.344055737,1.389817965,2.845120307,1.819328949,1.344055449,1.389817667,0,0,0,0
1075,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,0,0,0,0
1076,4.368286793,2.562768583,1.582317362,1.373781933,3.9400001,2.49,1.49,1.26,3.9400001,2.49,1.49,1.26,0.4283,0.0728,0.0923,0.1138
1077,3.059922175,1.860461158,1.362299926,1.372902051,3.059922175,1.860461158,1.362299926,1.372902051,2.931374702,1.768508146,1.343648179,1.389394106,0.1285,0.092,0.0187,0.0165
1078,3.392236134,1.820658159,1.19999995,1.239999948,3.392236134,1.820658159,1.19999995,1.239999948,3.392236275,1.820658235,1.2,1.24,0,0,0,0
1079,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0,0,0,0
1080,2.345662358,2.163624295,1.711608338,1.769082862,2.345662358,2.163624295,1.711608338,1.769082862,2.345662371,2.163624307,1.711608347,1.769082872,0,0,0,0
1081,10.67207564,7.40820855,5.181620111,2.257847746,10.67207564,7.40820855,5.181620111,2.257847746,11.07996778,7.706201151,5.405295599,2.318304082,0.4079,0.298,0.2237,0.0605
1082,2.876380496,2.484539844,1.934846615,1.809693278,2.876380496,2.484539844,1.934846615,1.809693278,2.876380489,2.484539838,1.93484661,1.809693274,0,0,0,0
1083,2.889412079,2.480195618,1.93339839,1.806797096,2.889412079,2.480195618,1.93339839,1.806797096,2.889412386,2.480195882,1.933398595,1.806797289,0,0,0,0
1084,2.855633374,2.452874502,1.932226215,1.821059438,2.855633374,2.452874502,1.932226215,1.821059438,2.859249626,2.455980717,1.934673103,1.823365549,0.0036,0.0031,0.0024,0.0023
1085,2.667659193,2.406415282,1.906415594,1.852397653,2.667659193,2.406415282,1.906415594,1.852397653,2.667660855,2.406416781,1.906416781,1.852398807,0,0,0,0
1086,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,0,0,0,0
1087,2.376306773,0.797884026,0.780538721,0.806556679,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,0.3637,0.1221,0.1195,0.1234
1088,2.658064739,1.259553514,1.122217156,1.160298783,2.658064739,1.259553514,1.122217156,1.160298783,2.659043498,1.26001731,1.122630381,1.160726031,0.001,0.0005,0.0004,0.0004
1089,3.46,1.78,1.2,1.24,3.46,1.78,1.2,1.24,3.46,1.78,1.2,1.24,0,0,0,0
1090,2.318022127,1.284482755,1.104935605,1.14269675,2.318022127,1.284482755,1.104935605,1.14269675,2.614148795,1.448575062,1.246090814,1.288675935,0.2961,0.1641,0.1412,0.146
1091,2.793529493,2.366272259,1.878731778,1.795202401,2.793529493,2.366272259,1.878731778,1.795202401,2.828028349,2.448775837,1.937074786,1.835373723,0.0345,0.0825,0.0583,0.0402
1092,2.797415412,2.441711076,1.939429353,1.847147487,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0.0074,0.0017,0.0006,0.0029
1093,2.533884644,1.755762588,1.44650895,1.496388569,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0061,0.0042,0.0035,0.0036
1094,2.652767474,1.676495138,1.003203918,0.848346937,2.652767474,1.676495138,1.003203918,0.848346937,2.72384166,1.721412579,1.030082226,0.871076245,0.0711,0.0449,0.0269,0.0227
1095,2.808594982,1.90005317,1.457674401,1.453955513,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.2686,0.1401,0.0077,0.046
1096,2.83993297,2.496198827,1.938869189,1.817938037,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0099,0.0038,0.0011,0.0021
1097,2.480809127,1.718985852,1.416209935,1.46504476,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0592,0.041,0.0338,0.035
1098,2.846375035,2.488240464,1.937798559,1.818174881,2.846375035,2.488240464,1.937798559,1.818174881,2.851674421,2.492775176,1.937591777,1.815183526,0.0053,0.0045,0.0002,0.003
1099,2.63344806,0.884223436,0.865001188,0.893834561,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,0.1066,0.0358,0.035,0.0362
1100,2.533927046,2.367449555,1.851579036,1.83619458,2.533927046,2.367449555,1.851579036,1.83619458,2.533926756,2.367449284,1.851578825,1.83619437,0,0,0,0
1101,2.875085591,2.459635211,1.933454995,1.817274887,2.875085591,2.459635211,1.933454995,1.817274887,2.875085503,2.459635136,1.933454935,1.817274832,0,0,0,0
1102,2.55014769,1.811592019,1.482613277,1.518288225,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0101,0.0516,0.0326,0.0183
1103,3.244598859,2.476365462,1.789977969,1.62815468,3.244598859,2.476365462,1.789977969,1.62815468,3.24459781,2.476364661,1.78997739,1.628154154,0,0,0,0
1104,2.119011684,1.46829156,1.209672024,1.251384852,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.421,0.2917,0.2403,0.2486
1105,2.411841165,2.335020274,1.826780188,1.847639856,2.411841165,2.335020274,1.826780188,1.847639856,2.411841207,2.335020315,1.82678022,1.847639889,0,0,0,0
1106,2.922038384,2.467514631,1.926806072,1.79711946,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.002,0.0025,0.0032,0.0029
1107,3.259562403,1.899744959,1.199838921,1.239833552,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,0.0004,0.0003,0.0002,0.0002
1108,2.857030809,2.490989924,1.936996748,1.813993362,2.857030809,2.490989924,1.936996748,1.813993362,2.857030637,2.490989774,1.936996631,1.813993253,0,0,0,0
1109,3.46,1.78,1.2,1.24,3.46,1.78,1.2,1.24,3.46,1.78,1.2,1.24,0,0,0,0
1110,2.878123541,2.483958664,1.93465283,1.809305815,2.878123541,2.483958664,1.93465283,1.809305815,2.878123673,2.483958778,1.934652919,1.809305898,0,0,0,0
1111,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,0,0,0,0
1112,1.829342214,1.45340319,1.080775548,1.005260073,1.829342214,1.45340319,1.080775548,1.005260073,1.479549552,1.29394303,1.028790781,0.981063323,0.3498,0.1595,0.052,0.0242
1113,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
1114,0.365961823,0.213290633,0.134709874,0.139200203,0,0,0,0,0,0,0,0,0.366,0.2133,0.1347,0.1392
1115,2.880596989,2.483134696,1.934378334,1.808756524,2.880596989,2.483134696,1.934378334,1.808756524,2.880596692,2.48313444,1.934378134,1.808756337,0,0,0,0
1116,2.658250285,1.26335355,1.124814938,1.162990026,2.658250285,1.26335355,1.124814938,1.162990026,2.65824927,1.263353068,1.124814509,1.162989582,0,0,0,0
1117,3.501088352,2.48139396,1.679334533,1.492365144,3.501088352,2.48139396,1.679334533,1.492365144,3.501088246,2.481393885,1.679334482,1.492365099,0,0,0,0
1118,2.849477528,2.453723755,1.935422572,1.827120999,2.849477528,2.453723755,1.935422572,1.827120999,2.849480498,2.453726312,1.935424589,1.827122903,0,0,0,0
1119,2.669582057,1.215754026,1.093648438,1.130690199,2.669582057,1.215754026,1.093648438,1.130690199,2.669582344,1.215754157,1.093648555,1.130690321,0,0,0,0
1120,2.687651924,1.139866545,1.043960348,1.079195269,2.687651924,1.139866545,1.043960348,1.079195269,2.687650924,1.13986612,1.04395996,1.079194867,0,0,0,0
1121,0.454515428,0.242029301,0.159823744,0.160196742,0,0,0,0,0,0,0,0,0.4545,0.242,0.1598,0.1602
1122,2.939892412,2.23195994,1.819541092,1.777399686,2.939892412,2.23195994,1.819541092,1.777399686,2.61937736,1.975906452,1.605579658,1.611128305,0.3205,0.2561,0.214,0.1663
1123,2.506462771,2.360154251,1.846000276,1.838769224,2.506462771,2.360154251,1.846000276,1.838769224,2.506462644,2.36015413,1.846000182,1.83876913,0,0,0,0
1124,5.885261726,3.124532533,2.366227462,1.577010576,5.885261726,3.124532533,2.366227462,1.577010576,5.1500001,2.51,2.1600001,1.26,0.7353,0.6145,0.2062,0.317
1125,6.734312127,3.078132247,2.274441874,1.841867843,6.734312127,3.078132247,2.274441874,1.841867843,7.295787701,3.196404657,2.432088333,1.958772433,0.5615,0.1183,0.1576,0.1169
1126,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
1127,2.545929347,1.608975613,0.962800668,0.814180431,2.545929347,1.608975613,0.962800668,0.814180431,2.554705661,1.614522064,0.966119629,0.816987069,0.0088,0.0055,0.0033,0.0028
1128,2.85103071,2.491554075,1.937579065,1.815744538,2.85103071,2.491554075,1.937579065,1.815744538,2.852249487,2.492583487,1.93752788,1.815055734,0.0012,0.001,0.0001,0.0007
1129,2.660679397,1.2531515,1.11813503,1.156067211,2.660679397,1.2531515,1.11813503,1.156067211,2.660678334,1.253150999,1.118134583,1.156066749,0,0,0,0
1130,2.684629757,0.901408531,0.881812694,0.91120645,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,0.0554,0.0186,0.0182,0.0188
1131,2.626238738,1.397799169,1.212844739,1.254220911,2.626238738,1.397799169,1.212844739,1.254220911,2.626238343,1.397798959,1.212844556,1.254220722,0,0,0,0
1132,2.478800911,1.779657082,1.414219347,1.412252098,2.478800911,1.779657082,1.414219347,1.412252098,2.54,1.76,1.45,1.5,0.0612,0.0197,0.0358,0.0877
1133,2.866776577,2.45771799,1.934094445,1.820471043,2.866776577,2.45771799,1.934094445,1.820471043,2.866776113,2.457717592,1.934094132,1.820470749,0,0,0,0
1134,2.86921984,2.427045466,1.896436238,1.768697101,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0508,0.043,0.0336,0.0313
1135,2.724384468,2.419532668,1.902260939,1.83079768,2.724384468,2.419532668,1.902260939,1.83079768,2.724384401,2.419532609,1.902260893,1.830797636,0,0,0,0
1136,3.216637129,2.475443216,1.921439469,1.707125607,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.2966,0.0054,0.0086,0.0929
1137,3.101457738,1.869153036,1.255013846,1.297214521,3.101457738,1.869153036,1.255013846,1.297214521,3.101505021,1.869181532,1.255032979,1.297234298,0,0,0,0
1138,3.417348317,1.805590282,1.199999774,1.239999766,3.417348317,1.805590282,1.199999774,1.239999766,3.417348962,1.805590623,1.2,1.24,0,0,0,0
1139,3.433364603,1.779420767,1.207237625,1.247527131,3.46,1.78,1.2,1.24,3.46,1.78,1.2,1.24,0.0266,0.0006,0.0072,0.0075
1140,2.675692934,1.112925541,1.025821148,1.060015186,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,0.0643,0.1929,0.1258,0.13
1141,2.881886997,2.482704274,1.934234721,1.808469555,2.881886997,2.482704274,1.934234721,1.808469555,2.881887052,2.482704321,1.934234758,1.80846959,0,0,0,0
1142,2.915380496,2.468932906,1.930354018,1.801775084,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0046,0.0011,0.0004,0.0018
1143,2.416301277,1.774197424,1.453248338,1.501689949,2.416301277,1.774197424,1.453248338,1.501689949,2.447605657,1.79718303,1.472075889,1.521145086,0.0313,0.023,0.0188,0.0195
1144,3.60085079,2.477195906,1.625975536,1.435317898,3.60085079,2.477195906,1.625975536,1.435317898,3.660406313,2.477843774,1.599406279,1.403443757,0.0596,0.0006,0.0266,0.0319
1145,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0
1146,2.615431917,1.443187175,1.242563061,1.285019899,2.615431917,1.443187175,1.242563061,1.285019899,2.615431659,1.443187033,1.242562938,1.285019772,0,0,0,0
1147,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,0,0,0,0
1148,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,0,0,0,0
1149,1.960799729,1.511603535,1.097777067,1.012453246,1.960799729,1.511603535,1.097777067,1.012453246,1.990677852,1.533028093,1.112335423,1.025733042,0.0299,0.0214,0.0146,0.0133
1150,2.877130406,1.825553175,1.332940906,1.378258542,2.877130406,1.825553175,1.332940906,1.378258542,2.877130313,1.825553116,1.332940863,1.378258498,0,0,0,0
1151,2.965132453,1.214548197,1.010690101,0.991911424,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,0.2251,0.2945,0.1107,0.0619
1152,2.839679762,2.416479092,1.856596622,1.753843689,2.839679762,2.416479092,1.856596622,1.753843689,2.8299999,2.5,1.9400001,1.8200001,0.0097,0.0835,0.0834,0.0662
1153,2.910551068,2.467822143,1.930729977,1.803638601,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0094,0.0022,0.0007,0.0036
1154,2.651509902,1.291662242,1.143350369,1.182199473,2.651509902,1.291662242,1.143350369,1.182199473,2.651509085,1.291661844,1.143350017,1.182199109,0,0,0,0
1155,2.682116014,2.33639084,1.851302165,1.760865122,2.682116014,2.33639084,1.851302165,1.760865122,2.79,2.4400001,1.9400001,1.85,0.1079,0.1036,0.0887,0.0891
1156,2.445756828,2.344029006,1.83366921,1.844460122,2.445756828,2.344029006,1.83366921,1.844460122,2.445757038,2.344029206,1.833669367,1.84446028,0,0,0,0
1157,5.896255613,3.030540675,2.191628057,1.986763413,5.896255613,3.030540675,2.191628057,1.986763413,6.294088987,3.150737196,2.326603344,2.149247868,0.3978,0.1202,0.135,0.1625
1158,2.331947215,1.61583744,1.331229709,1.377134182,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.2081,0.1442,0.1188,0.1229
1159,2.408434586,1.443272313,1.22180119,1.263693817,2.408434586,1.443272313,1.22180119,1.263693817,2.58956728,1.551817425,1.313689981,1.358733253,0.1811,0.1085,0.0919,0.095
1160,7.222780667,4.326377915,3.819976594,1.547571858,7.222780667,4.326377915,3.819976594,1.547571858,8.162804241,4.860287201,4.450330908,1.65571157,0.94,0.5339,0.6304,0.1081
1161,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
1162,2.51609317,1.714514837,1.419274078,1.467435964,2.51609317,1.714514837,1.419274078,1.467435964,2.516093625,1.714515147,1.419274335,1.46743623,0,0,0,0
1163,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,0,0,0,0
1164,2.625083492,1.402649656,1.216020616,1.257512274,2.625083492,1.402649656,1.216020616,1.257512274,2.625083424,1.40264962,1.216020584,1.257512242,0,0,0,0
