parc_gid,awa_aws_0_12,awa_aws_12_24,awa_aws_24_36,awa_aws_36_48,aws0_12_g80,aws12_24_g80,aws24_36_g80,aws36_48_g80,aws0_12_l20,aws12_24_l20,aws24_36_l20,aws36_48_l20,rngalg0_12,rngal12_24,rngal24_36,rngal36_48,logrg0_12,logrg12_24,logrg24_36,logrg36_48
1019,3.278203306,1.915508917,1.207680284,1.240529136,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,0.0182033,0.0155089,0.0076803,0.0005291,0.0180396,0.0153899,0.0076509,0.000529
1020,2.793402868,2.43177289,1.931311191,1.842268305,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0.0034029,0.0082272,0.0086889,0.0077317,0.0033971,0.0081935,0.0086514,0.007702
1021,2.177584784,1.144122223,0.995546502,1.0294901,2.177584784,1.144122223,0.995546502,1.0294901,2.630037,1.381844601,1.202398251,1.243394551,0.452452,0.237722,0.206852,0.213904,0.373253,0.213273,0.188015,0.193842
1022,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
1023,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0,0,0,0,0
1024,2.59954383,1.501748928,1.280711458,1.324557303,2.59954383,1.501748928,1.280711458,1.324557303,2.601253228,1.502736443,1.281553623,1.3254283,0.0017094,0.0009875,0.0008422,0.000871,0.0017079,0.000987,0.0008418,0.0008706
1025,2.490114601,1.725433739,1.421522115,1.470540119,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0498854,0.0345663,0.0284779,0.0294599,0.048681,0.0339823,0.0280799,0.0290343
1026,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0,0,0,0,0,0,0,0
1027,4.56955827,2.611553936,1.729230978,1.445272436,4.56955827,2.611553936,1.729230978,1.445272436,3.9400001,2.49,1.49,1.26,0.629558,0.121554,0.239231,0.185272,0.488309,0.114715,0.214491,0.169972
1028,12.35166353,8.120952252,7.624976223,2.208872073,12.35166353,8.120952252,7.624976223,2.208872073,12.3683211,8.141009073,7.647360774,2.208077938,0.0166576,0.0200568,0.0223846,0.0007941,0.0165204,0.0198583,0.0221377,0.0007938
1029,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
1030,3.16905861,1.773674868,1.279059759,1.322222151,3.16905861,1.773674868,1.279059759,1.322222151,3.169059204,1.7736752,1.279059999,1.322222399,0.0000006,0.0000003,0.0000002,0.0000002,0.0000006,0.0000003,0.0000002,0.0000002
1031,2.841236034,2.495006071,1.938675521,1.817861891,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0112361,0.0049939,0.0013246,0.0021382,0.0111734,0.0049815,0.0013237,0.0021359
1032,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
1033,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
1034,2.565203105,1.455188099,1.249133541,1.290846302,2.565203105,1.455188099,1.249133541,1.290846302,2.566390008,1.440829975,1.239671723,1.280994113,0.0011869,0.0143581,0.0094618,0.0098522,0.0011862,0.014256,0.0094173,0.009804
1035,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0,0,0,0,0,0,0,0
1036,2.594820317,1.529755747,1.29924486,1.343762855,2.594820317,1.529755747,1.29924486,1.343762855,2.594820092,1.529755614,1.299244747,1.343762738,0.0000002,0.0000001,0.0000001,0.0000001,0.0000002,0.0000001,0.0000001,0.0000001
1037,2.662447863,1.783809632,1.40748398,1.455783337,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.122448,0.0238096,0.042516,0.0442167,0.115512,0.0235306,0.041637,0.043267
1038,2.463040958,1.507101024,1.269740995,1.309022284,2.463040958,1.507101024,1.269740995,1.309022284,2.586104878,1.566359513,1.323211586,1.368601098,0.123064,0.0592585,0.0534706,0.0595788,0.116061,0.0575691,0.05209,0.0578715
1039,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
1040,2.626990222,2.097768706,1.663083079,1.598330079,2.626990222,2.097768706,1.663083079,1.598330079,2.790779655,2.228561864,1.766774152,1.697983886,0.163789,0.130793,0.103691,0.0996538,0.151681,0.122919,0.09866,0.0949954
1041,2.441552551,2.344317222,1.844098758,1.856573844,2.441552551,2.344317222,1.844098758,1.856573844,2.43892612,2.343626809,1.843626809,1.856883802,0.0026264,0.0006904,0.0004719,0.00031,0.002623,0.0006902,0.0004718,0.0003099
1042,2.827321841,2.432008575,1.909041454,1.794885449,2.827321841,2.432008575,1.909041454,1.794885449,2.871142227,2.458725153,1.93375827,1.818791475,0.0438204,0.0267166,0.0247168,0.023906,0.0428874,0.0263659,0.0244163,0.0236247
1043,2.679752424,2.114377456,1.684740198,1.653183935,2.679752424,2.114377456,1.684740198,1.653183935,2.677669057,2.111293577,1.682613362,1.651910783,0.0020834,0.0030839,0.0021268,0.0012731,0.0020812,0.0030791,0.0021246,0.0012723
1044,2.032731675,1.532794842,1.093183899,1.001239947,2.032731675,1.532794842,1.093183899,1.001239947,2.102323853,1.585271287,1.130609915,1.035518189,0.0695922,0.0524764,0.037426,0.0342782,0.0672775,0.0511459,0.0367426,0.0337038
1045,1.977083364,1.15228785,0.727760747,0.752019439,1.977083364,1.15228785,0.727760747,0.752019439,1.977083223,1.152287768,0.727760696,0.752019385,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001
1046,2.518634389,1.745195482,1.437803096,1.487382513,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0213656,0.0148045,0.0121969,0.0126175,0.0211406,0.014696,0.0121231,0.0125386
1047,2.611040955,1.731296513,1.432973998,1.459263675,2.611040955,1.731296513,1.432973998,1.459263675,2.54,1.76,1.45,1.5,0.071041,0.0287035,0.017026,0.0407363,0.0686311,0.0282993,0.0168827,0.0399284
1048,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,0,0,0,0,0,0,0,0
1049,2.841124024,2.451794679,1.936063539,1.830331681,2.841124024,2.451794679,1.936063539,1.830331681,2.841129125,2.45179908,1.936067015,1.830334967,0.0000051,0.0000044,0.0000035,0.0000033,0.0000051,0.0000044,0.0000035,0.0000033
1050,2.605499267,2.389353421,1.889353237,1.853618364,2.605499267,2.389353421,1.889353237,1.853618364,2.605498306,2.38935254,1.88935254,1.85361768,0.000001,0.0000009,0.0000007,0.0000007,0.000001,0.0000009,0.0000007,0.0000007
1051,2.874653078,2.484308679,1.932016323,1.808537373,2.874653078,2.484308679,1.932016323,1.808537373,2.869713088,2.4867623,1.935587445,1.811174923,0.00494,0.0024536,0.0035711,0.0026376,0.0049278,0.0024506,0.0035648,0.0026341
1052,2.722399496,2.420740843,1.915810902,1.845475247,2.722399496,2.420740843,1.915810902,1.845475247,2.79,2.4400001,1.9400001,1.85,0.0676005,0.0192593,0.0241892,0.0045248,0.0654136,0.0190762,0.0239013,0.0045145
1053,2.891174674,2.463348233,1.932217555,1.811087063,2.891174674,2.463348233,1.932217555,1.811087063,2.891174309,2.463347922,1.932217311,1.811086834,0.0000004,0.0000003,0.0000002,0.0000002,0.0000004,0.0000003,0.0000002,0.0000002
1054,2.17518215,1.488515437,1.229047747,1.271408938,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.364818,0.271485,0.220952,0.228591,0.311021,0.240186,0.199631,0.205868
1055,3.259164205,1.89951288,1.199692345,1.23968209,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,0.0008358,0.0004871,0.0003077,0.0003179,0.0008354,0.000487,0.0003076,0.0003179
1056,0.71911192,0.605112199,0.473431969,0.442750424,0.71911192,0.605112199,0.473431969,0.442750424,0.779051788,0.658992414,0.514921172,0.480237387,0.0599399,0.0538802,0.0414892,0.037487,0.0582122,0.0524788,0.0406516,0.0368014
1057,2.183325686,1.14933046,0.999658798,1.0337455,2.183325686,1.14933046,0.999658798,1.0337455,2.629478355,1.38419091,1.203934524,1.244986689,0.446153,0.23486,0.204276,0.211241,0.368907,0.210958,0.185879,0.191645
1058,3.911428853,2.471943553,1.479195138,1.250863003,3.9400001,2.49,1.49,1.26,3.9400001,2.49,1.49,1.26,0.0285712,0.0180564,0.0108049,0.009137,0.0281707,0.0178953,0.0107469,0.0090955
1059,3.9400001,2.49,1.49,1.26,3.9400001,2.49,1.49,1.26,3.9400001,2.49,1.49,1.26,0,0,0,0,0,0,0,0
1060,1.09812105,0.928890034,0.725812823,0.676923912,1.09812105,0.928890034,0.725812823,0.676923912,1.098415737,0.929139307,0.726007599,0.677105568,0.0002947,0.0002493,0.0001948,0.0001817,0.0002946,0.0002492,0.0001948,0.0001816
1061,2.732382106,1.398314724,1.216108497,1.219386672,2.732382106,1.398314724,1.216108497,1.219386672,2.6873541,1.141112782,1.044776226,1.080040816,0.045028,0.257202,0.171332,0.139346,0.0440437,0.228889,0.158142,0.130454
1062,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0,0,0,0,0,0,0,0
1063,2.888295962,2.480562503,1.933519031,1.807041458,2.888295962,2.480562503,1.933519031,1.807041458,2.888300592,2.480566479,1.93352213,1.807044355,0.0000046,0.000004,0.0000031,0.0000029,0.0000046,0.000004,0.0000031,0.0000029
1064,2.602784586,1.496306372,1.277343497,1.321065078,2.602784586,1.496306372,1.277343497,1.321065078,2.602784244,1.496306176,1.277343329,1.321064905,0.0000003,0.0000002,0.0000002,0.0000002,0.0000003,0.0000002,0.0000002,0.0000002
1065,2.156668864,1.494384725,1.231169234,1.273623345,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.383331,0.265615,0.218831,0.226377,0.324494,0.235558,0.197892,0.204064
1066,3.730277231,2.786091446,2.29948461,2.153026667,3.730277231,2.786091446,2.29948461,2.153026667,2.750125052,2.152601968,1.715420993,1.665888155,0.980152,0.633489,0.584064,0.487139,0.683174,0.490718,0.459994,0.396854
1067,2.619671024,1.425380398,1.230903801,1.272936667,2.619671024,1.425380398,1.230903801,1.272936667,2.619671298,1.425380547,1.23090393,1.2729368,0.0000003,0.0000001,0.0000001,0.0000001,0.0000003,0.0000001,0.0000001,0.0000001
1068,2.483686102,0.937220559,0.885907873,0.91562789,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,0.256314,0.0172206,0.0140921,0.0143721,0.228182,0.017074,0.0139937,0.0142698
1069,2.093775003,1.50222717,1.025859336,0.922907077,2.093775003,1.50222717,1.025859336,0.922907077,2.317784268,1.662947784,1.135614202,1.021647264,0.224009,0.160721,0.109755,0.0987402,0.202132,0.149041,0.104139,0.0941643
1070,2.664502369,1.237090046,1.107618482,1.145168245,2.664502369,1.237090046,1.107618482,1.145168245,2.66450237,1.237090046,1.107618483,1.145168246,0,0,0,0,0,0,0,0
1071,2.830532153,2.449353301,1.936881781,1.834410178,2.830532153,2.449353301,1.936881781,1.834410178,2.83053268,2.449353757,1.936882142,1.83441052,0.0000005,0.0000005,0.0000004,0.0000003,0.0000005,0.0000005,0.0000004,0.0000003
1072,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
1073,2.90779994,2.467185453,1.930939428,1.804693771,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0122002,0.0028145,0.0009395,0.0046938,0.0121264,0.0028106,0.0009391,0.0046828
1074,2.845120916,1.819329338,1.344055737,1.389817965,2.845120916,1.819329338,1.344055737,1.389817965,2.845120307,1.819328949,1.344055449,1.389817667,0.0000006,0.0000004,0.0000003,0.0000003,0.0000006,0.0000004,0.0000003,0.0000003
1075,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,0,0,0,0,0,0,0,0
1076,4.368286793,2.562768583,1.582317362,1.373781933,3.9400001,2.49,1.49,1.26,3.9400001,2.49,1.49,1.26,0.428287,0.0727686,0.0923174,0.113782,0.356476,0.0702428,0.0883015,0.107761
1077,3.059922175,1.860461158,1.362299926,1.372902051,3.059922175,1.860461158,1.362299926,1.372902051,2.931374702,1.768508146,1.343648179,1.389394106,0.128547,0.091953,0.0186517,0.0164921,0.120931,0.0879678,0.0184799,0.0163576
1078,3.392236134,1.820658159,1.19999995,1.239999948,3.392236134,1.820658159,1.19999995,1.239999948,3.392236275,1.820658235,1.2,1.24,0.0000001,0.0000001,0,0.0000001,0.0000001,0.0000001,0,0.0000001
1079,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0,0,0,0,0,0,0,0
1080,2.345662358,2.163624295,1.711608338,1.769082862,2.345662358,2.163624295,1.711608338,1.769082862,2.345662371,2.163624307,1.711608347,1.769082872,0,0,0,0,0,0,0,0
1081,10.67207564,7.40820855,5.181620111,2.257847746,10.67207564,7.40820855,5.181620111,2.257847746,11.07996778,7.706201151,5.405295599,2.318304082,0.407892,0.297993,0.223675,0.0604563,0.342094,0.260819,0.201859,0.0586993
1082,2.876380496,2.484539844,1.934846615,1.809693278,2.876380496,2.484539844,1.934846615,1.809693278,2.876380489,2.484539838,1.93484661,1.809693274,0,0,0,0,0,0,0,0
1083,2.889412079,2.480195618,1.93339839,1.806797096,2.889412079,2.480195618,1.93339839,1.806797096,2.889412386,2.480195882,1.933398595,1.806797289,0.0000003,0.0000003,0.0000002,0.0000002,0.0000003,0.0000003,0.0000002,0.0000002
1084,2.855633374,2.452874502,1.932226215,1.821059438,2.855633374,2.452874502,1.932226215,1.821059438,2.859249626,2.455980717,1.934673103,1.823365549,0.0036162,0.0031062,0.0024469,0.0023061,0.0036097,0.0031014,0.0024439,0.0023035
1085,2.667659193,2.406415282,1.906415594,1.852397653,2.667659193,2.406415282,1.906415594,1.852397653,2.667660855,2.406416781,1.906416781,1.852398807,0.0000017,0.0000015,0.0000012,0.0000012,0.0000017,0.0000015,0.0000012,0.0000012
1086,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,0,0,0,0,0,0,0,0
1087,2.376306773,0.797884026,0.780538721,0.806556679,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,0.363693,0.122116,0.119461,0.123443,0.310196,0.115216,0.112847,0.116398
1088,2.658064739,1.259553514,1.122217156,1.160298783,2.658064739,1.259553514,1.122217156,1.160298783,2.659043498,1.26001731,1.122630381,1.160726031,0.0009788,0.0004638,0.0004132,0.0004272,0.0009783,0.0004637,0.0004131,0.0004272
1089,3.46,1.78,1.2,1.24,3.46,1.78,1.2,1.24,3.46,1.78,1.2,1.24,0,0,0,0,0,0,0,0
1090,2.318022127,1.284482755,1.104935605,1.14269675,2.318022127,1.284482755,1.104935605,1.14269675,2.614148795,1.448575062,1.246090814,1.288675935,0.296127,0.164092,0.141155,0.145979,0.259381,0.151941,0.132041,0.136259
1091,2.793529493,2.366272259,1.878731778,1.795202401,2.793529493,2.366272259,1.878731778,1.795202401,2.828028349,2.448775837,1.937074786,1.835373723,0.0344989,0.0825036,0.058343,0.0401713,0.0339172,0.0792765,0.0567045,0.0393854
1092,2.797415412,2.441711076,1.939429353,1.847147487,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0.0074154,0.001711,0.0005707,0.0028525,0.0073881,0.0017095,0.0005706,0.0028485
1093,2.533884644,1.755762588,1.44650895,1.496388569,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0061154,0.0042374,0.0034911,0.0036114,0.0060967,0.0042285,0.003485,0.0036049
1094,2.652767474,1.676495138,1.003203918,0.848346937,2.652767474,1.676495138,1.003203918,0.848346937,2.72384166,1.721412579,1.030082226,0.871076245,0.0710742,0.0449174,0.0268783,0.0227293,0.0686621,0.0439378,0.0265234,0.0224748
1095,2.808594982,1.90005317,1.457674401,1.453955513,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.268595,0.140053,0.0076744,0.0460445,0.23791,0.131075,0.0076451,0.0450159
1096,2.83993297,2.496198827,1.938869189,1.817938037,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0099331,0.0038012,0.0011309,0.0020621,0.0098841,0.003794,0.0011303,0.0020599
1097,2.480809127,1.718985852,1.416209935,1.46504476,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0591909,0.0410141,0.0337901,0.0349552,0.0575053,0.0401953,0.0332318,0.0343581
1098,2.846375035,2.488240464,1.937798559,1.818174881,2.846375035,2.488240464,1.937798559,1.818174881,2.851674421,2.492775176,1.937591777,1.815183526,0.0052994,0.0045347,0.0002068,0.0029914,0.0052854,0.0045245,0.0002068,0.0029869
1099,2.63344806,0.884223436,0.865001188,0.893834561,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,0.106552,0.0357766,0.0349988,0.0361654,0.101249,0.0351515,0.0344003,0.0355268
1100,2.533927046,2.367449555,1.851579036,1.83619458,2.533927046,2.367449555,1.851579036,1.83619458,2.533926756,2.367449284,1.851578825,1.83619437,0.0000003,0.0000003,0.0000002,0.0000002,0.0000003,0.0000003,0.0000002,0.0000002
1101,2.875085591,2.459635211,1.933454995,1.817274887,2.875085591,2.459635211,1.933454995,1.817274887,2.875085503,2.459635136,1.933454935,1.817274832,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001
1102,2.55014769,1.811592019,1.482613277,1.518288225,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0101477,0.051592,0.0326133,0.0182882,0.0100966,0.0503052,0.0320928,0.018123
1103,3.244598859,2.476365462,1.789977969,1.62815468,3.244598859,2.476365462,1.789977969,1.62815468,3.24459781,2.476364661,1.78997739,1.628154154,0.000001,0.0000008,0.0000006,0.0000005,0.000001,0.0000008,0.0000006,0.0000005
1104,2.119011684,1.46829156,1.209672024,1.251384852,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.420988,0.291708,0.240328,0.248615,0.351352,0.255965,0.215376,0.222035
1105,2.411841165,2.335020274,1.826780188,1.847639856,2.411841165,2.335020274,1.826780188,1.847639856,2.411841207,2.335020315,1.82678022,1.847639889,0,0,0,0,0,0,0,0
1106,2.922038384,2.467514631,1.926806072,1.79711946,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0020383,0.0024854,0.0031938,0.0028805,0.0020362,0.0024823,0.0031887,0.0028764
1107,3.259562403,1.899744959,1.199838921,1.239833552,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,0.0004376,0.000255,0.0001611,0.0001664,0.0004375,0.000255,0.0001611,0.0001664
1108,2.857030809,2.490989924,1.936996748,1.813993362,2.857030809,2.490989924,1.936996748,1.813993362,2.857030637,2.490989774,1.936996631,1.813993253,0.0000002,0.0000001,0.0000001,0.0000001,0.0000002,0.0000001,0.0000001,0.0000001
1109,3.46,1.78,1.2,1.24,3.46,1.78,1.2,1.24,3.46,1.78,1.2,1.24,0,0,0,0,0,0,0,0
1110,2.878123541,2.483958664,1.93465283,1.809305815,2.878123541,2.483958664,1.93465283,1.809305815,2.878123673,2.483958778,1.934652919,1.809305898,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001
1111,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,0,0,0,0,0,0,0,0
1112,1.829342214,1.45340319,1.080775548,1.005260073,1.829342214,1.45340319,1.080775548,1.005260073,1.479549552,1.29394303,1.028790781,0.981063323,0.349793,0.15946,0.0519848,0.0241967,0.299951,0.147954,0.0506787,0.0239086
1113,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
1114,0.365961823,0.213290633,0.134709874,0.139200203,0,0,0,0,0,0,0,0,0.365962,0.213291,0.13471,0.1392,0.311859,0.193337,0.126377,0.130326
1115,2.880596989,2.483134696,1.934378334,1.808756524,2.880596989,2.483134696,1.934378334,1.808756524,2.880596692,2.48313444,1.934378134,1.808756337,0.0000003,0.0000003,0.0000002,0.0000002,0.0000003,0.0000003,0.0000002,0.0000002
1116,2.658250285,1.26335355,1.124814938,1.162990026,2.658250285,1.26335355,1.124814938,1.162990026,2.65824927,1.263353068,1.124814509,1.162989582,0.000001,0.0000005,0.0000004,0.0000004,0.000001,0.0000005,0.0000004,0.0000004
1117,3.501088352,2.48139396,1.679334533,1.492365144,3.501088352,2.48139396,1.679334533,1.492365144,3.501088246,2.481393885,1.679334482,1.492365099,0.0000001,0.0000001,0.0000001,0,0.0000001,0.0000001,0.0000001,0
1118,2.849477528,2.453723755,1.935422572,1.827120999,2.849477528,2.453723755,1.935422572,1.827120999,2.849480498,2.453726312,1.935424589,1.827122903,0.000003,0.0000026,0.000002,0.0000019,0.000003,0.0000026,0.000002,0.0000019
1119,2.669582057,1.215754026,1.093648438,1.130690199,2.669582057,1.215754026,1.093648438,1.130690199,2.669582344,1.215754157,1.093648555,1.130690321,0.0000003,0.0000001,0.0000001,0.0000001,0.0000003,0.0000001,0.0000001,0.0000001
1120,2.687651924,1.139866545,1.043960348,1.079195269,2.687651924,1.139866545,1.043960348,1.079195269,2.687650924,1.13986612,1.04395996,1.079194867,0.000001,0.0000004,0.0000004,0.0000004,0.000001,0.0000004,0.0000004,0.0000004
1121,0.454515428,0.242029301,0.159823744,0.160196742,0,0,0,0,0,0,0,0,0.454515,0.242029,0.159824,0.160197,0.374673,0.216746,0.148268,0.14859
1122,2.939892412,2.23195994,1.819541092,1.777399686,2.939892412,2.23195994,1.819541092,1.777399686,2.61937736,1.975906452,1.605579658,1.611128305,0.320515,0.256053,0.213961,0.166271,0.278022,0.227974,0.193889,0.153811
1123,2.506462771,2.360154251,1.846000276,1.838769224,2.506462771,2.360154251,1.846000276,1.838769224,2.506462644,2.36015413,1.846000182,1.83876913,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001
1124,5.885261726,3.124532533,2.366227462,1.577010576,5.885261726,3.124532533,2.366227462,1.577010576,5.1500001,2.51,2.1600001,1.26,0.735262,0.614533,0.206227,0.317011,0.551158,0.479046,0.187497,0.275365
1125,6.734312127,3.078132247,2.274441874,1.841867843,6.734312127,3.078132247,2.274441874,1.841867843,7.295787701,3.196404657,2.432088333,1.958772433,0.561476,0.118272,0.157646,0.116905,0.445632,0.111785,0.146389,0.110561
1126,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
1127,2.545929347,1.608975613,0.962800668,0.814180431,2.545929347,1.608975613,0.962800668,0.814180431,2.554705661,1.614522064,0.966119629,0.816987069,0.0087763,0.0055465,0.003319,0.0028066,0.008738,0.0055311,0.0033135,0.0028027
1128,2.85103071,2.491554075,1.937579065,1.815744538,2.85103071,2.491554075,1.937579065,1.815744538,2.852249487,2.492583487,1.93752788,1.815055734,0.0012188,0.0010294,0.0000512,0.0006888,0.001218,0.0010289,0.0000512,0.0006886
1129,2.660679397,1.2531515,1.11813503,1.156067211,2.660679397,1.2531515,1.11813503,1.156067211,2.660678334,1.253150999,1.118134583,1.156066749,0.0000011,0.0000005,0.0000004,0.0000005,0.0000011,0.0000005,0.0000004,0.0000005
1130,2.684629757,0.901408531,0.881812694,0.91120645,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,0.0553702,0.0185915,0.0181873,0.0187935,0.0538916,0.0184208,0.0180239,0.0186191
1131,2.626238738,1.397799169,1.212844739,1.254220911,2.626238738,1.397799169,1.212844739,1.254220911,2.626238343,1.397798959,1.212844556,1.254220722,0.0000004,0.0000002,0.0000002,0.0000002,0.0000004,0.0000002,0.0000002,0.0000002
1132,2.478800911,1.779657082,1.414219347,1.412252098,2.478800911,1.779657082,1.414219347,1.412252098,2.54,1.76,1.45,1.5,0.0611991,0.0196571,0.0357807,0.0877479,0.0593995,0.0194664,0.0351554,0.0841094
